vendor_id,vendor_state,is_vendor_smb,vendor_created,location_id,location_timezone,location_sunday_open,location_sunday_closed,location_monday_open,location_monday_closed,location_tuesday_open,location_tuesday_closed,location_wednesday_open,location_wednesday_closed,location_thursday_open,location_thursday_closed,location_friday_open,location_friday_closed,location_saturday_open,location_saturday_closed,location_is_active,location_created_at,location_updated_at
2509,paid,0,2018-08-20 02:09:26,4229,America/Toronto,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,17:00:00,,,1,2018-11-15 16:16:37,2023-06-22 11:46:34
2509,paid,0,2018-08-20 02:09:26,4234,America/Toronto,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,12:00:00,1,2018-11-15 16:16:41,2025-07-03 20:49:43
2509,paid,0,2018-08-20 02:09:26,4238,America/Toronto,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,,1,2018-11-15 16:16:44,2024-08-26 15:03:24
2509,paid,0,2018-08-20 02:09:26,4240,America/Toronto,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,,1,2018-11-15 16:16:45,2026-04-29 17:39:48
2509,paid,0,2018-08-20 02:09:26,4246,America/Toronto,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,,1,2018-11-15 16:16:48,2025-04-14 13:06:50
2509,paid,0,2018-08-20 02:09:26,4248,America/Toronto,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,17:00:00,09:00:00,12:00:00,1,2018-11-15 16:16:50,2025-05-14 18:05:19
2509,paid,0,2018-08-20 02:09:26,4251,America/Toronto,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,12:00:00,1,2018-11-15 16:16:52,2025-07-03 12:34:05
2509,paid,0,2018-08-20 02:09:26,4252,America/Toronto,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,12:00:00,1,2018-11-15 16:16:52,2025-07-07 16:24:14
2505,paid,0,2018-07-31 16:25:53,4278,America/Vancouver,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,,1,2018-11-29 23:43:42,2018-11-29 23:43:42
2521,paid,0,2018-11-14 15:22:32,4312,America/Winnipeg,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,18:00:00,09:30:00,18:00:00,09:30:00,16:00:00,1,2018-12-20 16:39:08,2026-03-17 21:18:33
2531,live,0,2019-03-05 19:46:50,4503,America/Toronto,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,18:00:00,09:30:00,18:00:00,09:30:00,14:00:00,1,2019-04-22 23:01:08,2026-02-13 19:53:49
2531,live,0,2019-03-05 19:46:50,4515,America/Toronto,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,18:00:00,09:30:00,18:00:00,09:30:00,14:00:00,1,2019-04-22 23:01:15,2025-05-14 14:41:25
2547,paid,0,2019-11-12 15:09:44,4806,America/Halifax,,,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,,,1,2019-11-12 15:25:17,2024-02-01 13:01:48
2547,paid,0,2019-11-12 15:09:44,4807,America/Halifax,,,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,,,1,2019-11-12 15:26:16,2025-10-07 13:53:56
2547,paid,0,2019-11-12 15:09:44,4809,America/Halifax,,,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,,,1,2019-11-12 15:29:52,2023-08-31 16:58:47
2552,live,0,2020-05-06 13:05:51,5624,America/Toronto,00:00:00,00:00:00,09:30:00,18:00:00,09:30:00,18:00:00,09:30:00,18:00:00,09:30:00,20:00:00,09:30:00,20:00:00,09:00:00,17:00:00,1,2020-11-11 18:42:56,2025-02-28 10:04:40
2552,live,0,2020-05-06 13:05:51,5682,America/Toronto,00:00:00,00:00:00,09:30:00,18:00:00,09:30:00,18:00:00,09:30:00,18:00:00,09:30:00,20:00:00,09:30:00,20:00:00,09:00:00,17:00:00,1,2020-12-14 20:24:24,2025-02-28 10:04:40
316,paid,1,2012-06-15 18:39:27,201,America/Regina,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,,1,2012-06-19 18:43:56,2025-01-13 13:07:05
1317,paid,1,2014-11-14 02:32:27,1292,America/Regina,,,,,,,11:00:00,17:00:00,11:00:00,17:00:00,,,09:00:00,13:00:00,1,2014-11-14 02:32:27,2024-07-08 01:11:13
1435,paid,1,2015-03-07 21:06:00,1425,America/Regina,,,12:45:00,17:45:00,12:45:00,17:45:00,12:45:00,17:45:00,12:45:00,17:45:00,08:30:00,12:00:00,,,1,2015-02-28 21:06:54,2024-10-05 22:02:57
48,paid,1,2012-12-31 17:52:00,35,America/Regina,,,12:30:00,20:00:00,12:30:00,20:00:00,12:30:00,20:00:00,12:30:00,20:00:00,12:30:00,19:00:00,10:30:00,17:00:00,1,2011-09-20 17:55:26,2024-01-13 20:12:59
1345,paid,1,2014-12-20 21:56:00,1325,America/Toronto,,,09:30:00,17:00:00,09:30:00,17:00:00,,,09:30:00,17:00:00,09:30:00,17:00:00,,,1,2014-12-10 21:56:45,2026-03-09 02:43:36
1378,paid,1,2015-01-11 22:12:35,1362,America/Regina,,,20:30:00,21:00:00,,,20:30:00,21:00:00,,,,,,,1,2015-01-11 22:12:35,2025-07-21 20:28:42
1741,paid,1,2015-08-31 13:37:00,1890,America/Regina,,,09:00:00,17:00:00,09:00:00,22:00:00,09:00:00,17:00:00,09:00:00,22:00:00,09:00:00,17:00:00,,,1,2015-08-31 13:37:38,2025-12-02 21:57:22
1780,expired,1,2015-09-25 18:27:39,1940,America/Vancouver,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,,1,2015-09-25 18:27:40,2015-09-25 18:47:43
2396,paid,0,2017-03-01 21:27:25,3300,America/Regina,,,08:15:00,16:30:00,08:15:00,16:30:00,08:15:00,16:30:00,08:15:00,16:30:00,08:15:00,16:30:00,,,1,2017-03-01 21:27:25,2022-09-08 16:46:46
2510,paid,0,2018-08-21 15:48:58,4096,America/Vancouver,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,,,1,2018-09-05 13:42:25,2023-03-20 21:29:36
2510,paid,0,2018-08-21 15:48:58,4098,America/Vancouver,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,16:00:00,1,2018-09-05 13:42:26,2023-03-20 21:29:07
2510,paid,0,2018-08-21 15:48:58,4103,America/Vancouver,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,,,1,2018-09-05 13:42:29,2023-03-20 21:31:29
2510,paid,0,2018-08-21 15:48:58,4104,America/Vancouver,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,,,1,2018-09-05 13:42:29,2023-03-20 21:31:16
2510,paid,0,2018-08-21 15:48:58,4110,America/Vancouver,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,,,1,2018-09-05 13:42:33,2023-03-20 21:30:06
2511,paid,0,2018-08-21 15:55:19,4112,America/Vancouver,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,,,0,2018-09-06 15:42:05,2025-04-04 18:55:35
2523,paid,0,2019-01-16 16:02:14,4338,America/Dawson_Creek,,,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,17:30:00,,,1,2019-01-16 17:11:14,2025-06-21 04:42:29
2525,live,0,2019-01-24 17:00:34,4402,America/Vancouver,,,09:30:00,17:00:00,09:30:00,16:30:00,09:30:00,17:00:00,09:30:00,16:30:00,09:30:00,16:30:00,,,1,2019-03-14 23:49:04,2023-02-08 17:22:48
2525,live,0,2019-01-24 17:00:34,4413,America/Vancouver,,,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,17:00:00,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,14:00:00,1,2019-03-14 23:49:10,2024-01-11 19:08:39
2525,live,0,2019-01-24 17:00:34,4415,America/Vancouver,,,09:30:00,17:00:00,09:30:00,16:30:00,09:30:00,17:00:00,09:30:00,16:30:00,09:30:00,16:30:00,,,1,2019-03-14 23:49:11,2023-02-08 17:22:49
2525,live,0,2019-01-24 17:00:34,4417,America/Vancouver,,,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,13:00:00,1,2019-03-14 23:49:12,2023-02-08 17:22:49
2536,paid,0,2019-05-09 14:22:20,4529,America/Vancouver,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,16:00:00,1,2019-05-09 19:15:16,2024-04-17 20:40:39
2534,paid,0,2019-04-17 00:33:43,4542,America/Halifax,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,18:00:00,10:00:00,17:00:00,,,1,2019-05-16 19:43:48,2021-07-07 18:25:10
2534,paid,0,2019-04-17 00:33:43,4543,America/Halifax,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,,,1,2019-05-16 19:43:49,2026-03-05 17:10:26
2534,paid,0,2019-04-17 00:33:43,4544,America/Halifax,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,18:00:00,10:00:00,17:00:00,,,1,2019-05-16 19:43:49,2026-03-05 17:10:09
2534,paid,0,2019-04-17 00:33:43,4549,America/Halifax,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,,,1,2019-05-16 19:43:52,2023-12-05 19:36:27
2534,paid,0,2019-04-17 00:33:43,4828,America/Halifax,,,09:30:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,,1,2020-01-06 15:55:56,2021-08-10 14:31:31
2546,live,0,2019-10-31 17:23:47,4837,America/Edmonton,,,08:30:00,16:30:00,08:30:00,16:30:00,08:30:00,16:30:00,08:30:00,16:30:00,08:30:00,16:30:00,,,1,2020-01-27 21:58:51,2020-03-11 13:58:26
2546,live,0,2019-10-31 17:23:47,4852,America/Halifax,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,,1,2020-01-27 21:59:00,2020-03-11 14:06:08
2546,live,0,2019-10-31 17:23:47,4858,America/Toronto,,,08:30:00,17:00:00,08:30:00,17:00:00,08:30:00,17:00:00,08:30:00,17:00:00,08:30:00,17:00:00,,,1,2020-01-27 21:59:04,2020-03-11 13:56:35
486,paid,1,2013-01-09 21:17:00,330,America/Regina,,,,,,,,,,,,,,,1,2013-01-09 21:21:57,2023-12-21 18:31:06
2546,live,0,2019-10-31 17:23:47,4897,America/Toronto,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,,1,2020-03-12 15:45:10,2023-05-04 17:25:48
2554,live,0,2020-05-15 14:39:46,10329,America/Toronto,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,,1,2022-03-29 15:50:49,2024-02-06 17:36:43
2604,live,0,2022-02-13 23:45:25,10332,America/Toronto,,,08:00:00,14:00:00,08:00:00,14:00:00,08:00:00,14:00:00,08:00:00,14:00:00,08:00:00,14:00:00,,,1,2022-03-29 18:24:39,2024-11-05 16:44:45
2603,live,0,2022-01-03 21:10:14,10357,America/Regina,,,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,17:00:00,,,1,2022-04-04 13:42:23,2026-02-19 21:59:31
981,paid,1,2014-03-12 18:03:59,908,America/Los_Angeles,,,,,,,,,,,,,,,1,2014-03-12 18:03:59,2025-07-28 19:36:47
68,paid,1,2011-11-29 14:21:00,1161,America/Regina,,,,,,,,,,,,,,,0,2011-11-02 16:26:31,2018-02-07 04:18:23
1429,paid,1,2015-02-27 15:09:00,1418,America/Chicago,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,,1,2015-02-27 15:09:49,2021-04-28 16:33:13
1455,paid,1,2015-03-17 17:13:31,1452,America/Regina,,,,,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,,,,,1,2015-03-17 17:13:31,2025-05-26 21:47:03
2604,live,0,2022-02-13 23:45:25,10614,America/Toronto,,,08:30:00,14:30:00,08:30:00,14:30:00,08:30:00,14:30:00,08:30:00,14:30:00,08:30:00,14:30:00,,,1,2022-08-08 16:18:47,2025-04-30 15:07:46
2573,live,0,2020-12-23 20:39:05,11015,America/Winnipeg,,,07:30:00,20:00:00,07:30:00,20:00:00,07:30:00,20:00:00,07:30:00,20:00:00,07:30:00,20:00:00,,,1,2022-09-27 13:49:04,2023-06-16 16:19:49
2625,live,0,2023-02-06 22:15:50,11285,America/Toronto,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,18:00:00,09:30:00,17:00:00,,,1,2023-02-28 04:28:46,2023-02-28 04:28:46
2554,live,0,2020-05-15 14:39:46,11305,America/Toronto,,,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,,,1,2023-02-28 21:37:46,2025-05-09 17:45:03
2631,live,0,2023-08-09 18:02:14,11816,America/Winnipeg,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,15:00:00,1,2023-08-30 14:58:22,2025-02-21 15:46:07
2573,live,0,2020-12-23 20:39:05,12272,America/Winnipeg,,,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,16:30:00,09:00:00,16:30:00,1,2024-06-17 20:43:12,2026-01-20 15:41:22
2366,expired,1,2016-10-21 22:33:05,3141,America/Regina,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,,1,2016-10-21 22:33:05,2016-10-21 22:33:05
2430,paid,1,2017-05-24 19:14:58,3439,America/Regina,,,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,,,1,2017-05-24 19:14:58,2022-03-10 16:48:48
2496,paid,0,2018-04-11 18:50:21,3720,America/Vancouver,,,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,,,1,2018-04-11 22:37:40,2021-04-01 19:19:09
2496,paid,0,2018-04-11 18:50:21,3723,America/Vancouver,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,,,1,2018-04-11 22:37:42,2024-08-26 22:24:38
2496,paid,0,2018-04-11 18:50:21,3726,America/Vancouver,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,,,1,2018-04-11 22:37:44,2025-10-07 17:10:39
2507,paid,0,2018-08-08 19:50:21,4060,America/Vancouver,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,,,1,2018-09-05 13:41:51,2023-03-20 21:28:21
2507,paid,0,2018-08-08 19:50:21,4062,America/Vancouver,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,,,1,2018-09-05 13:41:52,2023-03-20 21:27:04
2507,paid,0,2018-08-08 19:50:21,4065,America/Vancouver,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,,,1,2018-09-05 13:41:54,2023-03-20 21:25:48
2507,paid,0,2018-08-08 19:50:21,4067,America/Vancouver,,,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,16:00:00,1,2018-09-05 13:41:55,2023-03-20 21:24:54
2507,paid,0,2018-08-08 19:50:21,4068,America/Vancouver,,,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,16:00:00,1,2018-09-05 13:41:56,2023-03-20 21:25:28
2507,paid,0,2018-08-08 19:50:21,4075,America/Vancouver,,,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,16:00:00,1,2018-09-05 13:42:00,2023-03-20 21:24:44
2519,live,0,2018-11-06 16:42:36,4193,America/Toronto,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,18:00:00,09:30:00,17:00:00,,,1,2018-11-06 18:43:03,2022-11-08 20:27:47
2519,live,0,2018-11-06 16:42:36,4196,America/Toronto,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,18:00:00,09:30:00,17:00:00,,,1,2018-11-06 18:48:32,2022-11-08 20:27:46
2519,live,0,2018-11-06 16:42:36,4198,America/Toronto,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,18:00:00,09:30:00,17:00:00,,,0,2018-11-06 18:51:05,2024-11-01 12:31:45
2519,live,0,2018-11-06 16:42:36,4365,America/Toronto,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,18:00:00,09:30:00,17:00:00,,,1,2019-02-06 14:52:33,2022-11-08 20:27:46
2210,paid,1,2016-07-26 04:01:20,3022,America/Edmonton,,,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,,,1,2016-09-06 21:02:13,2021-08-27 15:11:30
2336,paid,1,2016-09-22 21:40:09,3076,America/Vancouver,11:00:00,23:45:00,11:00:00,23:45:00,11:00:00,23:45:00,11:00:00,23:45:00,11:00:00,23:45:00,11:00:00,23:45:00,11:00:00,23:45:00,1,2016-09-22 21:40:09,2016-09-22 22:17:31
2481,paid,1,2018-02-08 18:00:07,3632,America/New_York,,,,,,,,,,,,,,,1,2018-02-09 00:09:15,2023-03-18 17:32:48
2496,paid,0,2018-04-11 18:50:21,3707,America/Vancouver,,,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,,,1,2018-04-11 22:37:32,2020-11-23 16:55:01
2568,paid,0,2020-11-24 14:22:44,5882,America/Toronto,11:00:00,17:00:00,09:00:00,17:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,09:30:00,18:00:00,1,2020-12-22 21:23:43,2023-10-08 16:00:53
2568,paid,0,2020-11-24 14:22:44,6269,America/Toronto,10:00:00,17:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,20:30:00,10:00:00,20:30:00,09:00:00,17:00:00,1,2021-01-11 20:59:09,2021-09-13 14:15:52
2552,live,0,2020-05-06 13:05:51,6408,America/Toronto,00:00:00,00:00:00,09:30:00,18:00:00,09:30:00,18:00:00,09:30:00,18:00:00,09:30:00,20:00:00,09:30:00,20:00:00,09:00:00,17:00:00,1,2021-03-10 14:37:48,2025-02-28 10:04:40
2552,live,0,2020-05-06 13:05:51,6416,America/Toronto,10:00:00,16:00:00,09:30:00,18:00:00,09:30:00,18:00:00,09:30:00,18:00:00,09:30:00,20:00:00,09:30:00,20:00:00,09:00:00,17:00:00,1,2021-03-10 14:37:53,2025-02-28 10:04:40
2552,live,0,2020-05-06 13:05:51,6538,America/Vancouver,11:00:00,17:00:00,09:30:00,17:30:00,09:30:00,17:30:00,09:30:00,17:30:00,09:30:00,17:30:00,09:30:00,17:30:00,09:30:00,17:00:00,1,2021-03-17 18:43:23,2025-02-28 10:04:40
2586,live,0,2021-03-23 19:48:48,6572,America/Toronto,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,,1,2021-03-24 16:14:54,2022-05-16 17:46:05
2552,live,0,2020-05-06 13:05:51,6634,America/Toronto,,,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,,1,2021-04-30 16:07:35,2025-02-28 10:04:40
2589,live,0,2021-05-04 15:56:07,6642,America/Vancouver,,,,,,,,,,,,,,,1,2021-05-13 04:10:01,2025-01-13 18:44:43
1683,paid,1,2015-08-05 15:56:47,7634,America/Regina,,,,,,,,,,,,,,,1,2021-07-12 17:56:40,2025-06-20 15:07:32
2566,live,0,2020-10-30 14:27:53,7639,America/Toronto,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,,1,2021-07-29 17:22:51,2021-07-29 17:26:02
2596,live,0,2021-06-24 18:03:08,7655,America/Toronto,,,,,10:00:00,14:00:00,10:00:00,14:00:00,11:00:00,17:00:00,10:00:00,14:00:00,,,1,2021-08-18 16:23:22,2025-05-13 16:44:34
2596,live,0,2021-06-24 18:03:08,7656,America/Toronto,,,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,17:00:00,10:00:00,16:00:00,,,1,2021-08-18 16:23:22,2026-03-16 13:08:03
2596,live,0,2021-06-24 18:03:08,7659,America/Toronto,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,,,1,2021-08-18 16:23:24,2025-09-08 14:13:25
2596,live,0,2021-06-24 18:03:08,7665,America/Toronto,,,,,10:00:00,14:00:00,10:00:00,14:00:00,11:00:00,17:00:00,10:00:00,14:00:00,,,1,2021-08-18 16:23:27,2021-08-18 16:23:27
2596,live,0,2021-06-24 18:03:08,7666,America/Toronto,,,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,17:00:00,10:00:00,16:00:00,,,1,2021-08-18 16:23:28,2021-08-18 16:23:28
2596,live,0,2021-06-24 18:03:08,7667,America/Toronto,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,,,1,2021-08-18 16:23:29,2021-08-18 16:23:29
2596,live,0,2021-06-24 18:03:08,7668,America/Toronto,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,,,1,2021-08-18 16:23:29,2022-01-10 18:20:51
2596,live,0,2021-06-24 18:03:08,7676,America/Toronto,,,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,17:00:00,10:00:00,16:00:00,,,1,2021-08-18 16:23:34,2021-08-18 16:23:34
2597,live,0,2021-08-16 14:17:17,7694,America/Winnipeg,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,,,1,2021-09-13 00:56:44,2022-12-09 17:38:33
2597,live,0,2021-08-16 14:17:17,7695,America/Toronto,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,,,1,2021-09-13 00:57:47,2021-09-14 15:51:23
2552,live,0,2020-05-06 13:05:51,9003,America/Vancouver,11:00:00,17:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,1,2021-10-14 08:18:24,2025-02-28 10:04:40
2552,live,0,2020-05-06 13:05:51,9628,America/Whitehorse,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,1,2021-10-14 08:25:30,2025-02-28 10:04:40
2552,live,0,2020-05-06 13:05:51,9799,America/Toronto,10:00:00,17:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,09:00:00,17:00:00,1,2021-10-14 08:27:52,2025-02-28 10:04:41
2552,live,0,2020-05-06 13:05:51,9835,America/Toronto,10:00:00,18:00:00,09:00:00,21:00:00,09:00:00,21:00:00,09:00:00,21:00:00,09:00:00,21:00:00,09:00:00,21:00:00,09:00:00,21:00:00,1,2021-10-14 08:28:07,2025-02-28 10:04:41
2552,live,0,2020-05-06 13:05:51,9896,America/Vancouver,11:00:00,19:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,1,2021-10-14 08:28:38,2025-02-28 10:04:41
2552,live,0,2020-05-06 13:05:51,9906,America/Toronto,11:00:00,17:00:00,09:30:00,21:00:00,09:30:00,21:00:00,09:30:00,21:00:00,09:30:00,21:00:00,09:30:00,21:00:00,09:30:00,21:00:00,1,2021-10-14 08:28:42,2025-02-28 10:04:41
2552,live,0,2020-05-06 13:05:51,9909,America/Halifax,12:00:00,17:00:00,09:30:00,19:00:00,09:30:00,19:00:00,09:30:00,19:00:00,09:30:00,19:00:00,09:30:00,19:00:00,10:00:00,18:00:00,1,2021-10-14 08:28:44,2025-02-28 10:04:41
2552,live,0,2020-05-06 13:05:51,9925,America/Toronto,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,1,2021-10-14 08:28:52,2025-02-28 10:04:40
2552,live,0,2020-05-06 13:05:51,9935,America/Toronto,11:00:00,18:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,1,2021-10-14 08:28:55,2025-02-28 10:04:41
2552,live,0,2020-05-06 13:05:51,9939,America/Edmonton,12:00:00,17:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,18:00:00,1,2021-10-14 08:28:56,2025-02-28 10:04:41
2496,paid,0,2018-04-11 18:50:21,3709,America/Vancouver,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,16:00:00,1,2018-04-11 22:37:33,2023-01-24 21:30:45
