id,vendor_id,duration,flex_time,buffer_post,active,sort_order,classification,created,updated
927,202,60,0,15,1,3,1,2012-02-28 15:09:59,2025-10-02 15:07:42
1386,316,45,0,15,1,2,1,2012-06-19 01:44:16,2025-07-01 02:11:17
1622,377,45,0,0,1,1,1,2012-08-27 16:46:40,2025-01-02 23:23:23
1623,377,90,0,0,1,2,1,2012-08-27 16:46:41,2025-01-02 23:28:57
1625,377,45,0,0,1,4,1,2012-08-27 16:46:41,2025-01-02 23:25:30
1635,67,120,0,0,0,0,1,2012-08-31 16:14:28,2013-06-03 02:57:01
1877,424,60,0,0,1,12,1,2012-11-15 06:27:08,2012-12-06 12:05:24
1952,473,60,0,0,1,2,1,2012-12-13 16:34:52,2020-06-22 20:32:29
1985,473,60,0,0,1,5,1,2012-12-27 17:36:14,2023-03-27 13:08:39
2164,510,60,0,0,1,19,1,2013-02-11 19:55:59,2025-10-01 20:26:57
2441,576,75,0,0,1,1,1,2013-04-19 19:19:51,2025-07-17 14:52:42
2589,583,20,0,0,0,10,1,2013-05-20 05:49:29,2013-07-09 01:37:09
2596,606,90,0,0,0,0,1,2013-05-21 02:46:40,2013-11-13 23:27:59
2917,620,180,0,0,0,7,1,2013-06-16 15:59:46,2015-02-16 14:42:53
3075,661,30,0,0,1,56,1,2013-07-11 23:55:56,2020-07-21 21:53:21
3082,661,30,0,0,1,62,1,2013-07-12 00:13:20,2019-10-21 17:58:08
3217,690,15,0,0,1,23,1,2013-07-26 18:47:31,2013-11-26 21:19:55
3315,713,60,0,0,1,1,1,2013-08-12 14:53:41,2024-02-01 22:09:08
3327,713,75,0,0,1,2,1,2013-08-13 17:32:22,2024-02-01 22:08:57
3329,713,105,0,0,1,4,1,2013-08-13 17:35:25,2024-02-01 22:09:25
3343,713,135,0,0,1,6,1,2013-08-16 19:54:51,2024-02-01 22:08:46
3344,713,150,0,0,1,7,1,2013-08-16 19:55:49,2024-02-01 22:07:45
3672,780,60,0,0,1,1,1,2013-10-08 12:06:57,2013-10-08 12:10:11
4007,661,60,0,0,0,0,1,2013-12-28 19:51:00,2019-02-09 15:29:25
4120,874,60,0,0,1,1,1,2014-01-10 17:09:36,2014-02-14 17:02:52
4252,907,15,0,0,1,21,1,2014-01-29 12:31:23,2014-01-29 16:38:23
4362,734,30,0,15,1,5,1,2014-02-07 19:47:17,2021-11-30 21:17:04
4422,928,30,0,0,1,3,1,2014-02-12 21:19:10,2017-01-10 16:08:38
4472,946,60,0,0,1,2,1,2014-02-17 21:42:55,2014-02-18 02:15:12
4487,950,30,0,0,1,9,1,2014-02-18 17:48:53,2014-02-18 18:13:52
4503,954,45,0,15,1,17,1,2014-02-19 18:30:40,2026-02-03 17:21:39
4642,981,15,0,0,1,1,1,2014-03-12 18:03:59,2025-04-07 19:49:35
5205,1069,90,0,30,1,2,1,2014-05-20 01:24:48,2014-06-24 16:31:37
5242,981,15,0,0,1,2,1,2014-05-23 19:38:58,2025-04-28 19:13:47
5311,1085,60,0,0,1,2,1,2014-06-03 19:55:52,2024-07-01 18:36:23
5623,1149,90,0,15,1,4,1,2014-07-21 15:49:13,2026-03-09 17:18:06
5743,1184,45,0,0,0,0,1,2014-07-30 20:46:03,2019-04-06 22:40:29
5911,1208,60,0,0,1,27,1,2014-08-21 02:24:42,2014-08-21 02:24:42
5968,564,60,0,15,0,0,1,2014-08-26 20:14:33,2018-06-10 20:57:47
6301,1273,60,0,15,1,1,1,2014-10-07 20:52:39,2014-10-23 17:12:24
6516,1317,45,0,0,1,5,1,2014-11-14 02:32:27,2025-03-20 14:25:52
6521,1317,150,0,0,1,10,1,2014-11-14 19:29:06,2025-03-20 14:25:17
7403,1365,90,0,0,1,13,1,2015-03-24 21:34:04,2026-01-27 22:29:35
8112,1292,60,0,0,0,7,1,2015-06-10 13:58:44,2025-06-14 18:15:19
8602,661,30,0,0,1,52,1,2015-08-07 17:33:53,2019-10-21 17:58:07
8761,1714,15,0,0,1,3,1,2015-08-17 20:00:49,2015-08-17 20:03:45
8956,1742,60,0,0,1,17,1,2015-09-02 12:20:46,2015-09-02 12:20:46
9267,1802,45,0,15,1,46,1,2015-10-05 23:36:25,2026-04-26 18:32:36
9270,1802,45,0,15,1,26,1,2015-10-05 23:40:18,2026-04-26 18:29:53
9272,1802,60,0,0,1,24,1,2015-10-05 23:42:42,2024-02-09 14:41:22
9273,1802,60,0,0,1,33,1,2015-10-05 23:53:20,2021-10-04 15:27:18
9667,1373,30,0,30,1,6,1,2015-11-12 13:41:34,2015-11-12 15:50:11
10025,1894,75,0,30,1,2,1,2015-12-21 21:29:17,2015-12-21 21:29:17
10195,1908,15,0,0,1,5,1,2016-01-06 20:58:24,2016-01-06 20:58:24
10320,756,30,0,15,0,80,1,2016-01-18 18:40:57,2016-12-09 16:41:39
10769,1292,15,0,0,1,15,1,2016-02-26 19:55:28,2016-02-26 19:55:28
10770,1292,15,0,0,1,16,1,2016-02-26 19:55:58,2018-11-23 14:55:30
10771,1292,15,0,0,1,17,1,2016-02-26 19:56:23,2018-11-23 14:55:45
10823,23,20,0,0,0,0,1,2016-03-07 19:19:23,2016-03-07 19:19:41
10912,1592,90,0,30,1,22,1,2016-03-13 19:50:50,2026-04-30 23:29:49
10999,2029,30,0,0,1,1,1,2016-03-22 14:01:36,2023-05-15 20:51:26
11252,2080,60,0,0,1,2,1,2016-04-22 21:54:50,2016-04-22 22:28:46
11457,2117,60,0,15,1,2,1,2016-05-22 19:10:38,2026-01-10 04:28:18
11735,1292,75,0,0,1,20,1,2016-06-30 12:34:39,2019-05-30 00:04:32
12048,2248,60,0,15,1,2,1,2016-08-08 18:27:51,2021-09-15 20:39:11
12080,1802,60,0,0,1,12,1,2016-08-11 18:02:41,2023-01-19 23:40:58
12292,1592,60,0,60,1,31,1,2016-08-31 04:27:16,2026-04-30 23:30:39
12653,1683,45,1,0,1,1,1,2016-10-11 15:47:47,2025-07-22 21:18:53
12680,2357,60,0,30,1,7,11,2016-10-14 20:04:24,2024-11-21 19:52:47
12764,981,15,0,0,1,4,1,2016-10-26 18:12:11,2025-08-04 21:24:58
13029,2379,15,0,0,1,1,1,2016-12-01 20:17:57,2021-09-29 20:58:58
13032,2379,15,0,0,1,3,1,2016-12-01 20:21:13,2018-11-28 18:49:10
13484,1460,60,0,0,1,3,1,2017-03-16 20:24:13,2017-03-16 20:30:02
13548,2396,120,0,0,0,0,1,2017-03-23 20:21:22,2019-05-30 18:35:16
13573,1885,60,0,0,1,158,1,2017-03-28 18:47:34,2017-03-28 18:47:34
13926,2396,30,0,0,1,7,1,2017-05-31 15:30:30,2026-04-27 20:22:07
13934,2431,60,0,0,1,8,1,2017-06-03 05:18:14,2022-10-13 22:47:43
14612,661,75,0,0,1,30,1,2017-12-05 17:01:41,2019-10-21 17:58:06
14783,2133,75,0,0,0,11,1,2018-01-17 19:58:30,2025-08-11 06:13:32
14913,2479,45,0,15,1,11,1,2018-02-20 19:00:39,2023-08-11 18:03:12
14916,2479,60,0,0,0,8,1,2018-02-20 19:07:14,2022-04-11 19:31:21
15186,2496,60,0,15,1,4,15,2018-04-12 16:27:47,2026-04-07 22:20:59
15194,2496,90,0,15,1,13,3,2018-04-12 16:32:15,2025-10-30 22:24:10
15239,661,60,0,15,1,24,1,2018-05-10 02:05:20,2024-04-30 15:40:53
15404,1429,30,0,15,0,3,1,2018-06-19 19:39:29,2024-12-19 17:36:56
15512,2502,30,0,30,1,20,7,2018-07-24 13:59:35,2020-02-13 22:22:00
15760,2507,45,0,0,1,17,5,2018-09-04 17:35:21,2024-10-22 15:36:51
15778,2510,45,0,0,1,23,5,2018-09-04 20:15:33,2024-10-22 15:22:08
15809,2512,90,0,0,1,20,3,2018-09-04 17:32:36,2026-04-27 14:48:46
15813,2512,90,0,0,1,6,15,2018-09-04 17:36:40,2024-10-22 15:11:35
15819,2512,60,0,0,1,13,10,2018-09-04 18:03:36,2024-10-22 15:13:24
15823,2512,45,0,0,1,11,11,2018-09-04 18:09:20,2024-10-25 16:24:19
15882,2503,60,0,0,1,3,6,2018-09-12 16:47:56,2023-11-20 20:58:56
15896,1375,270,0,0,1,3,1,2018-09-16 22:13:32,2025-07-07 19:13:17
15924,2505,60,0,30,1,12,10,2018-09-19 16:53:21,2024-02-12 21:50:29
15999,2357,60,0,30,1,18,18,2018-10-18 13:49:57,2024-11-21 19:49:02
16001,2357,60,0,30,1,15,2,2018-10-18 13:50:56,2024-11-21 19:48:28
16326,2101,60,0,15,1,1,1,2018-12-04 22:57:35,2026-04-02 14:43:53
16328,2101,60,0,15,1,5,1,2018-12-04 22:59:13,2026-04-02 14:43:53
16403,2521,60,0,0,0,10,11,2018-12-13 19:01:34,2025-08-13 20:53:19
16404,2521,60,0,0,0,11,11,2018-12-13 19:04:33,2025-08-13 20:53:34
16406,2521,60,0,0,1,7,15,2018-12-13 19:05:35,2023-03-13 14:44:40
16410,2521,60,0,0,1,15,10,2018-12-13 19:08:05,2025-05-09 16:45:49
16411,2521,90,0,0,1,16,10,2018-12-13 19:10:06,2025-05-09 16:46:01
16413,2521,60,0,0,1,19,3,2018-12-13 19:11:23,2024-12-20 14:19:18
16498,510,15,0,0,1,5,1,2019-01-17 20:26:54,2023-05-09 19:39:03
16548,2519,60,0,0,1,25,10,2019-01-28 13:58:11,2025-07-30 20:31:22
16566,2519,60,0,0,1,13,11,2019-01-31 02:25:53,2025-07-30 20:29:48
16571,2519,60,0,0,1,5,12,2019-01-31 02:56:13,2025-02-23 18:36:02
16573,2519,60,0,0,1,6,3,2019-01-31 03:02:18,2025-02-23 18:36:02
16594,2521,60,0,0,1,5,2,2019-02-01 19:50:04,2025-01-29 19:35:56
16633,2468,30,0,10,0,9,1,2019-02-15 00:51:10,2023-12-12 20:38:17
16636,2523,45,0,15,1,1,12,2019-02-15 20:30:12,2025-06-21 04:46:58
16641,2523,60,0,30,1,6,15,2019-02-15 20:39:57,2025-06-21 04:46:59
16871,2532,30,0,15,1,18,3,2019-04-22 17:45:19,2025-11-25 22:26:20
16896,2525,60,0,15,1,14,11,2019-04-29 22:06:50,2025-06-21 04:49:38
16908,2531,60,0,15,1,2,2,2019-05-07 12:42:56,2026-04-20 17:48:34
16911,2531,60,0,15,1,8,11,2019-05-07 12:44:39,2025-05-05 17:53:53
16912,2531,60,0,15,1,10,10,2019-05-07 12:45:27,2025-05-05 17:53:53
16920,2503,90,1,30,1,2,7,2019-05-09 19:48:38,2023-11-20 20:58:58
16922,2525,60,0,15,1,18,10,2019-05-10 16:19:23,2025-06-21 04:49:38
16933,2536,30,0,15,1,9,8,2019-05-14 15:57:09,2023-03-28 13:45:54
16950,2536,30,0,15,1,7,8,2019-05-14 17:51:47,2023-03-28 13:46:27
16997,2534,60,1,0,1,1,2,2019-06-10 19:43:04,2023-10-30 18:32:26
17192,1514,60,0,0,1,11,1,2019-09-04 13:23:22,2022-10-07 00:28:00
17217,2542,60,0,0,1,4,3,2019-09-13 15:11:46,2025-01-21 17:05:03
17429,1085,90,0,15,0,12,1,2019-10-11 22:21:26,2022-06-01 01:16:23
17511,2496,90,0,15,1,19,10,2019-11-21 00:11:09,2020-10-26 14:31:36
17517,2496,45,0,15,1,12,18,2019-11-21 22:10:05,2023-08-15 21:09:53
17531,2496,45,0,15,1,22,14,2019-12-04 21:18:01,2025-01-28 18:51:51
17535,2496,90,0,15,1,14,2,2019-12-04 22:09:41,2022-04-26 19:35:16
17551,1805,120,0,0,1,3,1,2019-12-12 23:24:02,2019-12-12 23:24:02
17564,2547,60,0,15,1,4,15,2020-01-02 16:14:51,2026-02-11 15:51:35
17583,2542,90,0,0,0,33,7,2020-01-03 17:40:17,2025-03-14 15:20:37
17589,2445,30,0,30,1,3,1,2020-01-06 21:33:10,2024-10-31 19:54:36
17671,2524,30,0,15,1,21,2,2020-02-04 17:45:46,2023-06-12 15:15:54
17700,2546,90,1,30,1,22,7,2020-02-13 14:58:34,2025-06-11 18:30:44
17748,2525,30,0,15,1,6,11,2020-03-19 17:24:57,2025-06-21 04:49:39
17759,2532,45,0,15,1,27,15,2020-03-23 08:10:19,2025-11-25 22:26:20
17848,2532,45,0,15,1,29,12,2020-05-06 21:38:48,2026-04-23 17:55:07
17857,435,30,0,10,1,14,1,2020-05-08 13:40:41,2020-11-10 14:33:22
17893,2551,45,0,15,1,1,15,2020-05-28 14:53:36,2023-06-07 19:08:40
17895,2551,30,0,15,1,3,15,2020-05-28 14:53:37,2022-05-20 16:15:11
17907,2551,45,0,15,1,15,10,2020-05-28 14:53:38,2021-07-06 01:02:21
17909,2551,45,0,15,1,17,3,2020-05-28 14:53:38,2021-07-06 01:02:35
17911,2551,45,0,15,1,19,4,2020-05-28 14:53:39,2021-07-06 01:02:54
17914,2551,45,0,15,1,22,15,2020-05-28 14:53:39,2020-07-02 18:46:29
17923,2532,30,0,15,1,11,3,2020-06-01 17:41:48,2025-11-25 22:26:20
17938,2554,30,0,15,1,3,2,2020-06-04 14:20:39,2026-03-06 22:12:29
17945,2554,60,0,30,1,9,11,2020-06-04 14:20:41,2026-03-06 22:12:29
17950,2554,60,0,30,1,14,10,2020-06-04 14:20:42,2026-03-06 22:12:30
17954,2554,60,0,15,1,19,18,2020-06-04 14:20:42,2026-03-06 22:12:29
17964,2554,15,0,15,1,22,3,2020-06-04 14:52:41,2026-04-24 19:16:12
18002,2556,60,0,30,1,2,2,2020-06-17 19:15:30,2025-06-21 04:54:18
18026,2556,60,0,15,1,27,3,2020-06-17 19:15:34,2025-06-21 04:54:19
18031,2556,30,0,30,1,32,3,2020-06-17 19:15:34,2025-06-21 04:54:19
18045,2532,45,0,15,1,5,3,2020-06-25 22:54:25,2025-11-25 22:26:20
18129,2562,60,0,15,1,2,10,2020-09-02 13:44:56,2026-01-05 16:05:12
18235,2505,30,0,0,1,20,7,2020-10-19 19:40:12,2020-10-23 22:12:35
18238,2532,45,0,15,1,39,15,2020-10-22 04:19:43,2025-11-25 22:26:20
18243,2562,30,0,15,1,12,11,2020-10-26 12:59:07,2026-01-05 16:05:12
18259,2532,30,0,15,1,71,2,2020-10-30 21:22:35,2025-11-25 22:26:20
18261,2537,60,0,0,1,37,2,2020-11-02 20:16:07,2024-08-12 04:59:51
18265,2537,90,0,0,1,41,15,2020-11-02 20:30:51,2023-06-20 15:52:25
18288,2567,30,0,15,1,3,2,2020-11-03 17:38:10,2025-05-23 22:50:16
18315,2566,30,0,0,1,2,1,2020-11-06 13:43:55,2020-11-10 03:52:44
18328,2509,60,0,30,1,33,11,2020-11-11 14:25:51,2025-12-31 19:52:09
18329,2509,60,0,30,1,34,11,2020-11-11 14:26:20,2025-12-31 19:52:09
18332,2509,30,0,15,1,43,11,2020-11-11 14:27:53,2026-02-23 20:43:29
18335,2509,60,0,30,0,63,15,2020-11-11 14:29:47,2024-04-23 16:14:04
18351,2357,60,0,30,1,3,2,2020-11-16 21:12:52,2025-07-15 19:49:25
18352,2357,60,0,30,1,4,2,2020-11-16 21:15:35,2024-11-21 19:43:36
18362,2525,30,0,15,1,24,11,2020-11-18 17:53:50,2025-06-21 04:49:39
18409,2532,45,0,15,1,41,8,2020-11-20 01:15:42,2025-11-25 22:26:20
18442,2525,30,0,15,1,25,3,2020-12-07 20:14:12,2025-06-21 04:49:39
18478,2573,5,0,0,1,9,1,2020-12-23 21:52:54,2021-04-08 21:49:08
18531,2554,30,0,0,1,24,3,2021-01-06 13:53:15,2026-03-06 22:12:28
18605,2532,45,0,15,1,116,1,2021-01-19 22:04:58,2026-01-06 21:40:50
18626,2575,30,0,0,1,3,2,2021-01-21 19:32:28,2023-02-10 23:34:19
18634,2575,45,0,0,1,12,10,2021-01-21 19:32:28,2023-03-31 16:12:22
18676,2563,60,0,15,1,3,2,2021-01-26 17:42:25,2021-03-01 23:09:13
18686,2563,60,0,15,1,13,11,2021-01-26 17:42:25,2021-03-01 23:17:09
18688,2563,60,0,15,1,15,11,2021-01-26 17:42:25,2021-03-01 23:17:46
18690,2563,90,0,15,1,17,15,2021-01-26 17:42:25,2021-04-08 00:57:39
18697,2563,60,0,15,1,24,11,2021-01-26 17:42:25,2021-03-01 23:23:25
18736,2573,60,0,15,1,29,10,2021-02-12 16:44:40,2023-05-26 14:00:39
18737,2573,30,0,0,1,28,10,2021-02-12 16:44:40,2023-05-26 14:00:49
18739,2573,45,0,0,1,12,2,2021-02-12 16:44:40,2024-06-10 19:54:47
18740,2573,30,0,0,1,15,11,2021-02-12 16:44:40,2023-05-26 14:05:26
18743,2573,60,0,0,1,52,11,2021-02-12 16:44:40,2022-11-08 03:07:38
18745,2573,60,0,30,1,33,10,2021-02-12 16:44:40,2024-02-15 22:20:42
18769,2573,60,0,30,1,44,3,2021-02-18 21:35:54,2022-11-08 03:08:18
18779,2576,60,0,30,1,1,11,2021-02-25 23:29:00,2021-03-08 17:38:01
18786,48,45,0,0,1,2,1,2021-02-26 20:39:59,2021-02-26 20:44:10
18813,2573,60,0,30,1,21,15,2021-03-06 19:20:22,2024-04-22 20:48:02
18818,2573,30,0,15,1,25,10,2021-03-06 22:39:42,2023-05-26 14:00:15
18860,2585,60,0,0,1,1,15,2021-04-07 13:53:01,2026-05-06 02:30:04
18861,2585,60,0,0,1,2,15,2021-04-07 13:53:01,2026-05-06 02:29:57
18869,2585,60,0,0,1,14,10,2021-04-07 13:53:01,2026-04-29 17:10:40
18909,2546,90,0,30,1,5,6,2021-04-21 21:10:31,2025-05-23 18:22:07
18913,2554,30,0,0,1,42,12,2021-04-23 11:42:25,2026-03-06 22:12:29
18991,2592,60,0,30,1,4,1,2021-05-31 20:09:33,2024-09-12 14:51:52
18992,2592,60,0,30,1,8,1,2021-05-31 20:09:33,2024-09-12 14:53:46
19016,2563,90,0,15,1,32,10,2021-06-03 21:28:15,2021-06-23 16:24:54
19019,2563,60,0,60,1,36,10,2021-06-03 21:38:03,2022-06-21 14:46:55
19035,2532,45,0,15,1,55,1,2021-06-09 16:59:42,2025-11-25 22:26:20
19039,2563,60,0,15,1,46,10,2021-06-09 22:08:35,2021-06-23 16:29:47
19054,2593,30,0,30,1,7,1,2021-06-18 06:38:30,2022-01-20 22:43:55
19078,2596,30,0,15,0,2,1,2021-06-24 18:10:01,2021-09-10 13:53:28
19126,2589,45,0,0,0,23,1,2021-07-06 20:08:59,2025-01-13 18:35:52
19190,2554,60,0,0,1,48,1,2021-08-09 13:58:20,2026-03-06 22:12:28
19208,1741,90,0,0,1,93,1,2021-08-12 17:35:36,2021-08-12 17:35:36
19216,2589,45,0,0,1,8,1,2021-08-18 15:47:22,2025-11-24 22:41:34
19228,2542,60,0,30,1,32,10,2021-08-25 16:37:47,2025-02-19 18:33:20
19247,2585,60,0,0,1,21,10,2021-09-01 18:39:01,2026-05-06 02:28:55
19283,2573,60,0,0,1,61,7,2021-09-09 18:37:17,2023-05-26 14:06:50
19306,2596,60,0,0,1,12,11,2021-09-10 18:04:14,2024-06-21 17:49:19
19312,2596,60,0,0,1,16,12,2021-09-10 18:04:15,2024-06-21 17:49:19
19321,2596,60,0,0,1,10,10,2021-09-10 18:04:15,2024-06-21 17:49:20
19327,2596,30,0,0,1,54,1,2021-09-10 18:04:15,2022-10-03 13:15:58
19328,2585,60,0,0,1,22,3,2021-09-13 19:32:23,2026-05-06 02:28:41
19331,2597,60,0,30,1,19,6,2021-09-13 23:20:56,2023-07-17 20:37:37
19333,2597,60,0,30,1,16,6,2021-09-13 23:20:56,2022-02-01 15:17:52
19337,2597,60,0,30,1,7,15,2021-09-13 23:20:56,2022-02-01 15:15:57
19340,2597,60,0,30,1,11,11,2021-09-13 23:20:56,2022-02-01 15:16:53
19341,2597,15,0,15,1,12,11,2021-09-13 23:20:56,2025-10-02 14:40:19
19354,2573,45,0,0,1,62,10,2021-09-16 14:23:49,2024-02-15 22:20:16
19380,2598,30,0,15,1,2,10,2021-10-04 14:57:25,2023-07-13 20:20:09
19381,2598,60,0,15,1,3,15,2021-10-04 14:58:24,2025-01-06 17:47:38
19383,2597,45,0,15,1,4,2,2021-10-05 18:07:10,2022-02-01 15:15:38
19385,2570,240,1,0,1,6,1,2021-10-06 21:59:43,2025-11-26 23:49:06
19386,2570,240,1,0,0,8,1,2021-10-06 22:00:24,2024-07-11 00:16:55
19387,1345,30,0,0,1,27,1,2021-10-07 14:55:47,2026-05-03 15:48:20
19393,2556,60,0,30,0,46,10,2021-10-14 00:03:22,2023-10-22 23:59:56
19405,2552,45,0,15,1,18,2,2021-10-16 01:26:02,2022-09-16 12:05:44
19409,2552,30,0,15,1,22,1,2021-10-16 01:26:02,2022-09-16 12:05:44
19418,2552,15,0,15,1,30,1,2021-10-16 01:26:02,2022-09-16 12:05:44
19425,2573,45,0,15,1,65,11,2021-10-22 20:48:08,2023-05-26 14:03:02
19471,954,60,0,15,1,32,1,2021-11-30 19:35:29,2026-02-03 17:21:39
19484,2589,45,0,0,1,13,1,2021-12-13 17:39:44,2025-11-24 22:41:34
19492,2601,15,0,15,1,6,10,2021-12-15 03:55:55,2023-04-03 13:04:49
19514,2602,30,0,0,1,4,8,2022-01-19 15:50:08,2022-08-17 22:00:28
19558,2604,15,0,0,0,2,1,2022-02-14 16:01:30,2024-10-10 18:08:14
19561,2532,45,0,15,1,63,11,2022-02-18 16:30:04,2025-11-25 22:26:20
19571,2589,45,0,15,1,21,1,2022-02-25 18:53:47,2025-03-20 12:52:44
19588,2554,60,0,15,1,28,11,2022-03-09 13:21:38,2026-03-06 22:12:28
19602,1514,60,0,0,1,10,1,2022-03-16 23:33:21,2022-10-07 00:28:00
19649,2573,105,0,15,1,73,10,2022-04-01 20:39:32,2024-02-15 20:00:56
19687,2607,60,0,30,1,8,6,2022-04-19 07:36:32,2026-04-30 14:47:37
19701,2532,30,0,15,1,74,2,2022-04-20 23:32:08,2025-11-25 22:26:20
19704,2532,30,0,15,1,77,2,2022-04-21 18:11:58,2025-11-25 22:26:20
19731,2608,60,0,30,0,2,11,2022-05-19 16:49:36,2025-07-25 15:51:31
19733,2608,60,0,30,1,4,10,2022-05-19 16:49:36,2025-02-26 17:55:35
19736,2608,60,0,30,1,7,15,2022-05-19 16:49:36,2026-05-05 16:14:21
19737,2608,60,0,30,1,9,10,2022-05-19 16:49:36,2023-07-19 15:49:02
19795,2516,60,0,60,1,62,5,2022-06-13 13:58:44,2024-03-15 14:17:57
19806,2532,30,0,15,1,83,11,2022-06-17 15:52:36,2025-11-25 22:26:20
19850,2591,30,0,30,1,13,2,2022-07-18 13:20:47,2024-09-12 15:05:30
19978,2585,60,0,0,1,37,15,2022-09-29 22:10:07,2026-05-06 02:28:06
20002,2573,630,0,0,0,82,1,2022-10-13 20:35:26,2023-09-05 16:47:48
20027,2622,60,0,30,1,2,2,2022-10-24 16:03:57,2023-05-15 10:53:12
20068,2620,60,0,15,1,2,6,2022-11-07 15:35:13,2024-07-18 22:05:30
20125,2554,60,0,15,1,33,11,2023-01-25 14:51:30,2026-03-06 22:12:29
20140,2536,30,0,0,1,18,1,2023-02-02 13:53:00,2025-07-28 18:03:16
20159,2519,60,0,0,0,10,1,2023-02-15 17:11:17,2023-03-02 13:31:51
20165,2601,60,0,15,1,22,2,2023-02-16 15:48:24,2023-08-22 14:25:44
20194,2625,60,0,30,1,7,11,2023-02-28 18:37:39,2023-09-15 14:00:08
20199,2625,60,0,30,1,11,6,2023-02-28 18:37:39,2023-09-15 14:00:51
20204,2625,60,0,30,1,17,11,2023-02-28 18:37:39,2023-09-15 14:04:34
20213,2357,60,0,30,1,37,10,2023-03-06 19:55:34,2024-11-21 19:56:40
20228,2623,60,0,0,1,8,1,2023-03-13 21:04:35,2023-06-22 23:13:59
20232,2623,30,0,0,1,12,1,2023-03-13 21:04:36,2023-06-22 23:14:28
20255,2623,60,0,15,1,38,1,2023-03-13 21:04:37,2023-05-03 21:31:27
20257,2623,60,0,15,1,40,1,2023-03-13 21:04:37,2023-05-03 21:30:50
20277,2623,90,0,15,1,61,1,2023-03-13 21:04:39,2023-05-03 21:34:26
20298,2623,60,0,15,1,82,1,2023-03-13 21:04:40,2023-05-03 21:35:50
20304,2568,15,0,0,1,12,1,2023-03-14 18:18:55,2023-03-23 16:48:50
20388,2627,45,0,15,1,2,5,2023-04-21 13:45:24,2023-12-22 16:13:33
20404,2623,300,0,0,1,91,1,2023-04-24 14:42:42,2023-05-03 21:18:20
20412,2623,30,0,0,1,6,1,2023-04-25 15:42:16,2023-06-22 23:13:45
20447,2534,60,0,0,1,12,2,2023-05-15 14:00:19,2023-05-15 14:07:53
20456,2601,45,0,15,1,36,2,2023-05-26 14:09:09,2023-05-26 14:10:05
20465,2624,60,0,0,1,14,7,2023-05-29 14:38:51,2026-03-13 02:42:13
20466,2624,60,0,0,0,15,7,2023-05-29 14:38:51,2025-02-07 16:11:04
20470,2624,60,0,0,1,21,10,2023-05-29 14:38:51,2026-03-13 02:42:14
20471,2624,60,0,0,1,22,6,2023-05-29 14:38:51,2026-03-13 02:42:15
20475,2624,60,0,0,1,27,2,2023-05-29 14:38:51,2026-03-13 02:42:16
20479,2624,60,0,0,1,8,15,2023-05-29 14:38:51,2026-03-13 02:42:18
20522,2546,60,0,30,1,36,5,2023-07-12 18:31:28,2025-06-11 18:30:40
20527,2591,60,0,30,1,20,1,2023-07-19 15:20:10,2024-09-12 18:21:43
20560,2117,60,0,15,1,3,1,2023-08-08 20:35:07,2025-12-17 20:39:52
20569,1429,45,0,15,1,7,1,2023-08-10 14:11:21,2023-08-10 15:13:30
20598,1365,90,0,0,0,31,1,2023-08-17 21:46:49,2025-12-21 22:47:41
20602,2619,60,0,0,1,70,1,2023-08-18 22:45:35,2025-12-02 17:49:07
20604,2619,60,0,0,1,73,1,2023-08-18 22:46:38,2025-11-26 17:17:53
20634,2630,60,0,0,1,18,10,2023-08-29 21:44:12,2024-09-13 18:09:32
20644,2631,90,0,15,1,3,7,2023-08-31 15:09:12,2026-04-06 14:06:21
20647,2631,90,0,0,0,31,11,2023-08-31 15:09:12,2025-11-17 17:05:47
20658,2631,45,0,0,1,12,1,2023-08-31 15:09:13,2026-03-30 13:23:42
20667,2631,45,0,0,1,32,7,2023-08-31 15:09:13,2025-04-30 21:00:47
20670,2631,90,0,0,1,36,7,2023-08-31 15:09:13,2025-04-30 20:55:37
20685,2507,90,0,0,0,25,10,2023-09-01 23:44:09,2024-12-02 18:07:23
20704,2632,60,0,0,1,19,15,2023-09-07 01:14:13,2025-04-07 23:05:35
20705,2632,60,0,0,1,21,10,2023-09-07 01:14:13,2025-04-07 23:05:35
20706,2632,60,0,0,1,22,10,2023-09-07 01:14:13,2025-04-07 23:05:35
20720,2532,60,0,30,1,96,3,2023-09-14 16:41:20,2025-11-25 22:26:20
20729,2532,45,0,15,1,100,11,2023-09-19 23:48:03,2025-11-25 22:26:20
20748,2554,30,0,15,1,35,12,2023-09-28 16:01:43,2026-03-06 22:12:29
20776,2532,60,0,0,1,102,2,2023-10-12 23:21:46,2025-11-25 22:26:20
20777,2630,30,0,0,1,27,7,2023-10-13 13:04:52,2024-09-13 18:09:32
20868,2624,60,0,0,1,38,1,2023-12-08 02:50:25,2026-01-25 02:01:38
20877,2634,60,0,0,1,7,1,2023-12-12 17:00:13,2024-01-09 21:09:54
20878,2634,60,0,0,1,8,1,2023-12-12 17:00:13,2024-01-09 21:10:06
20883,2634,60,0,0,1,13,1,2023-12-12 17:00:13,2025-12-16 17:18:57
20894,2468,30,0,10,1,25,1,2023-12-12 20:57:30,2023-12-15 18:32:00
21017,2639,45,0,15,1,37,1,2024-03-04 06:59:30,2026-03-02 19:58:34
21018,2639,45,0,15,1,20,1,2024-03-04 06:59:30,2026-03-02 19:58:34
21026,2639,45,0,15,1,10,1,2024-03-04 06:59:30,2026-03-02 19:45:50
